X_id,OFFENCE_YEAR,DIVISION,TICKET_TYPE,OFFENCE_CATEGORY,AGE_GROUP,HOOD_158,NEIGHBOURHOOD_158,TICKET_COUNT
23812,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,66,Danforth,36
23813,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,10
23814,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,50,Newtonbrook East,52
23815,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,32,Englemount-Lawrence,8
23816,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,57,Broadview North,21
23817,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,37,Willowdale West,56
23818,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,151,Yonge-Doris,187
23819,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,38,Lansing-Westgate,33
23820,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,60,Woodbine-Lumsden,43
23821,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,105,Lawrence Park North,8
23822,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,35,Westminster-Branson,13
23823,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,33,Clanton Park,75
23824,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,69,Blake-Jones,5
23825,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,39,Bedford Park-Nortown,25
23826,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,153,Avondale,47
23827,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,152,East Willowdale,23
23828,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,62,East End-Danforth,32
23829,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,35,Westminster-Branson,14
23830,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,38,Lansing-Westgate,110
23831,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,153,Avondale,25
23832,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,43,Victoria Village,66
23833,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,27,York University Heights,17
23834,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,31,Yorkdale-Glen Park,101
23835,2019,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,41,Bridle Path-Sunnybrook-York Mills,7
23836,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,66,Danforth,27
23837,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,153,Avondale,19
23838,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,32,Englemount-Lawrence,23
23839,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,58,Old East York,124
23840,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,121,Oakridge,3
23841,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,105,Lawrence Park North,10
23842,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,43,Victoria Village,30
23843,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,54
23844,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,34,Bathurst Manor,22
23845,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,105,Lawrence Park North,4
23846,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,59,Danforth East York,14
23847,2021,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,58,Old East York,45
23848,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,34,Bathurst Manor,47
23849,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,103,Lawrence Park South,5
23850,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,62,East End-Danforth,113
23851,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,65,Greenwood-Coxwell,33
23852,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,38,Lansing-Westgate,86
23853,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,37,Willowdale West,58
23854,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,54,O'Connor-Parkview,63
23855,2022,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,66,Danforth,10
23856,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,34,Bathurst Manor,24
23857,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,151,Yonge-Doris,44
23858,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,66,Danforth,10
23859,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,57,Broadview North,18
23860,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,4
23861,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,105,Lawrence Park North,4
23862,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,59,Danforth East York,14
23863,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,62,East End-Danforth,103
23864,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,153,Avondale,36
23865,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,155,Downsview,6
23866,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,22
23867,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,60,Woodbine-Lumsden,13
23868,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,33,Clanton Park,39
23869,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,151,Yonge-Doris,35
23870,2021,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,43,Victoria Village,12
23871,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,60,Woodbine-Lumsden,20
23872,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,27,York University Heights,15
23873,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,27,York University Heights,22
23874,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,69,Blake-Jones,23
23875,2021,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,63,The Beaches,14
23876,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,23
23877,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,24
23878,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,122,Birchcliffe-Cliffside,9
23879,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,59,Danforth East York,24
23880,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,63,The Beaches,32
23881,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,12
23882,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,63,The Beaches,19
23883,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,121,Oakridge,17
23884,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,58,Old East York,95
23885,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,60,Woodbine-Lumsden,35
23886,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,49
23887,2022,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,61,Taylor-Massey,10
23888,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,66,Danforth,25
23889,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,13
23890,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,69,Blake-Jones,38
23891,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,58
23892,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,54,O'Connor-Parkview,127
23893,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,70,South Riverdale,55
23894,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,20
23895,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,62,East End-Danforth,81
23896,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,67,Playter Estates-Danforth,14
23897,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,64,Woodbine Corridor,44
23898,2022,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,54,O'Connor-Parkview,81
23899,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,35,Westminster-Branson,14
23900,2021,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,60,Woodbine-Lumsden,10
23901,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,59,Danforth East York,35
23902,2019,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,31,Yorkdale-Glen Park,85
23903,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,54,O'Connor-Parkview,50
23904,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,38,Lansing-Westgate,34
23905,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,121,Oakridge,5
23906,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,52,Bayview Village,4
23907,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,61,Taylor-Massey,35
23908,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,52
23909,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,66,Danforth,15
23910,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,27,York University Heights,17
23911,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,63,The Beaches,64
23912,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,45
23913,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,63,The Beaches,16
23914,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,32,Englemount-Lawrence,3
23915,2017,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,69
23916,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,105,Lawrence Park North,9
23917,2018,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,70,South Riverdale,65
23918,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,68,North Riverdale,48
23919,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,39,Bedford Park-Nortown,26
23920,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,62,East End-Danforth,49
23921,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,155,Downsview,4
23922,2019,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,50,Newtonbrook East,53
23923,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,63,The Beaches,41
23924,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,17
23925,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,34,Bathurst Manor,32
23926,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,18
23927,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,50
23928,2019,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,38,Lansing-Westgate,61
23929,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,70,South Riverdale,49
23930,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,50,Newtonbrook East,46
23931,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,14
23932,2022,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,68,North Riverdale,23
23933,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,151,Yonge-Doris,53
23934,2015,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,155,Downsview,32
23935,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,50,Newtonbrook East,26
23936,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,155,Downsview,4
23937,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,34,Bathurst Manor,35
23938,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,50,Newtonbrook East,114
23939,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,153,Avondale,12
23940,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,41,Bridle Path-Sunnybrook-York Mills,10
23941,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,152,East Willowdale,20
23942,2016,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,6
23943,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,23
23944,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,32,Englemount-Lawrence,15
23945,2021,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,152,East Willowdale,11
23946,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,37,Willowdale West,32
23947,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,35
23948,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,33
23949,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,152,East Willowdale,23
23950,2019,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,32,Englemount-Lawrence,32
23951,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,38,Lansing-Westgate,26
23952,2022,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,35,Westminster-Branson,5
23953,2014,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,46,Pleasant View,5
23954,2018,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,10
23955,2019,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,42,Banbury-Don Mills,63
23956,2022,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,150,Fenside-Parkwoods,8
23957,2018,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,128,Agincourt South-Malvern West,3
23958,2022,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,46,Pleasant View,9
23959,2014,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,150,Fenside-Parkwoods,14
23960,2021,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,9
23961,2016,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,41,Bridle Path-Sunnybrook-York Mills,4
23962,2019,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,116,Steeles,9
23963,2015,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,118,Tam O'Shanter-Sullivan,9
23964,2019,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,120,Clairlea-Birchmount,4
23965,2016,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,47,Don Valley Village,43
23966,2016,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,147,L'Amoreaux West,8
23967,2020,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,116,Steeles,5
23968,2017,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,48,Hillcrest Village,23
23969,2019,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,41,Bridle Path-Sunnybrook-York Mills,5
23970,2019,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,49,Bayview Woods-Steeles,15
23971,2018,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,41,Bridle Path-Sunnybrook-York Mills,13
23972,2018,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,43,Victoria Village,8
23973,2017,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,43,Victoria Village,36
23974,2015,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,42,Banbury-Don Mills,59
23975,2017,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,52,Bayview Village,39
23976,2018,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,52,Bayview Village,73
23977,2017,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,53,Henry Farm,51
23978,2021,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,43,Victoria Village,13
23979,2018,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,47,Don Valley Village,63
23980,2016,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,31
23981,2016,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,149,Parkwoods-O'Connor Hills,11
23982,2015,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,48,Hillcrest Village,25
23983,2015,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,5
23984,2019,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,40,St.Andrew-Windfields,14
23985,2016,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,150,Fenside-Parkwoods,42
23986,2020,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,49,Bayview Woods-Steeles,19
23987,2020,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,42,Banbury-Don Mills,76
23988,2015,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,47,Don Valley Village,25
23989,2023,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,49,Bayview Woods-Steeles,24
23990,2014,D33,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,119,Wexford/Maryvale,5
23991,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,34,Bathurst Manor,28
23992,2014,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,31,Yorkdale-Glen Park,83
23993,2019,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,153,Avondale,37
23994,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,27,York University Heights,29
23995,2020,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,33,Clanton Park,35
23996,2018,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,52,Bayview Village,3
23997,2017,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,36,Newtonbrook West,49
23998,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,33,Clanton Park,59
23999,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,41,Bridle Path-Sunnybrook-York Mills,19
24000,2023,D32,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,151,Yonge-Doris,35
24001,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,59,Danforth East York,25
24002,2014,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,60,Woodbine-Lumsden,91
24003,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,64,Woodbine Corridor,33
24004,2019,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,54,O'Connor-Parkview,58
24005,2017,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,61,Taylor-Massey,114
24006,2022,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,63,The Beaches,150
24007,2014,D53,Prov Offence Notice - Part I (Pot),Other HTA,Adult,99,Mount Pleasant East,124
24008,2015,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,64,Woodbine Corridor,28
24009,2018,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,70,South Riverdale,868
24010,2022,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,69,Blake-Jones,8
24011,2023,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,59,Danforth East York,79
24012,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,92
24013,2022,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,121,Oakridge,7
24014,2016,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,70,South Riverdale,1103
24015,2019,D53,Prov Offence Notice - Part I (Pot),Other HTA,Adult,55,Thorncliffe Park,97
24016,2020,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,68,North Riverdale,27
24017,2015,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,64,Woodbine Corridor,302
24018,2014,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,69,Blake-Jones,26
24019,2020,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,57,Broadview North,60
24020,2023,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,64,Woodbine Corridor,6
24021,2019,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,58,Old East York,327
24022,2021,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,70,South Riverdale,660
24023,2021,D53,Prov Offence Notice - Part I (Pot),Other HTA,Adult,97,Yonge-St.Clair,113
24024,2016,D55,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,68,North Riverdale,46
24025,2014,D55,Prov Offence Notice - Part I (Pot),Other HTA,Adult,67,Playter Estates-Danforth,94
